date,country,vpn_friendly,internet_freedom_index,remote_work_adoption,employment_rate
2024-09-07,US,0.9,85.0,45,95.0
2024-09-08,US,0.9,85.0,45,95.0
2024-09-09,US,0.9,85.0,45,95.0
2024-09-10,US,0.9,85.0,45,95.0
2024-09-11,US,0.9,85.0,45,95.0
2024-09-12,US,0.9,85.0,45,95.0
2024-09-13,US,0.9,85.0,45,95.0
2024-09-14,US,0.9,85.0,45,95.0
2024-09-15,US,0.9,85.0,45,95.0
2024-09-16,US,0.9,85.0,45,95.0
2024-09-17,US,0.9,85.0,45,95.0
2024-09-18,US,0.9,85.0,45,95.0
2024-09-19,US,0.9,85.0,45,95.0
2024-09-20,US,0.9,85.0,45,95.0
2024-09-21,US,0.9,85.0,45,95.0
2024-09-22,US,0.9,85.0,45,95.0
2024-09-23,US,0.9,85.0,45,95.0
2024-09-24,US,0.9,85.0,45,95.0
2024-09-25,US,0.9,85.0,45,95.0
2024-09-26,US,0.9,85.0,45,95.0
2024-09-27,US,0.9,85.0,45,95.0
2024-09-28,US,0.9,85.0,45,89.0
2024-09-29,US,0.9,85.0,45,89.06648148148147
2024-09-30,US,0.9,85.0,45,89.13259259259259
2024-10-01,US,0.9,85.0,45,89.19833333333334
2024-10-02,US,0.9,85.0,45,89.2637037037037
2024-10-03,US,0.9,85.0,45,89.32870370370371
2024-10-04,US,0.9,85.0,45,89.39333333333333
2024-10-05,US,0.9,85.0,45,89.45759259259259
2024-10-06,US,0.9,85.0,45,89.52148148148149
2024-10-07,US,0.9,85.0,45,89.58500000000001
2024-10-08,US,0.9,85.0,45,89.64814814814815
2024-10-09,US,0.9,85.0,45,89.71092592592592
2024-10-10,US,0.9,85.0,45,89.77333333333334
2024-10-11,US,0.9,85.0,45,89.83537037037037
2024-10-12,US,0.9,85.0,45,89.89703703703704
2024-10-13,US,0.9,85.0,45,89.95833333333333
2024-10-14,US,0.9,85.0,45,90.01925925925926
2024-10-15,US,0.9,85.0,45,90.07981481481481
2024-10-16,US,0.9,85.0,45,90.14
2024-10-17,US,0.9,85.0,45,90.19981481481481
2024-10-18,US,0.9,85.0,45,90.25925925925927
2024-10-19,US,0.9,85.0,45,90.31833333333333
2024-10-20,US,0.9,85.0,45,90.37703703703704
2024-10-21,US,0.9,85.0,45,90.43537037037036
2024-10-22,US,0.9,85.0,45,90.49333333333334
2024-10-23,US,0.9,85.0,45,90.55092592592592
2024-10-24,US,0.9,85.0,45,90.60814814814815
2024-10-25,US,0.9,85.0,45,90.665
2024-10-26,US,0.9,85.0,45,90.72148148148148
2024-10-27,US,0.9,85.0,45,90.7775925925926
2024-10-28,US,0.9,85.0,45,90.83333333333333
2024-10-29,US,0.9,85.0,45,90.8887037037037
2024-10-30,US,0.9,85.0,45,90.9437037037037
2024-10-31,US,0.9,85.0,45,90.99833333333333
2024-11-01,US,0.9,85.0,45,91.05259259259259
2024-11-02,US,0.9,85.0,45,91.10648148148148
2024-11-03,US,0.9,85.0,45,91.16
2024-11-04,US,0.9,85.0,45,91.21314814814815
2024-11-05,US,0.9,85.0,45,91.26592592592593
2024-11-06,US,0.9,85.0,45,91.31833333333333
2024-11-07,US,0.9,85.0,45,91.37037037037037
2024-11-08,US,0.9,85.0,45,91.42203703703704
2024-11-09,US,0.9,85.0,45,91.47333333333333
2024-11-10,US,0.9,85.0,45,91.52425925925925
2024-11-11,US,0.9,85.0,45,91.57481481481481
2024-11-12,US,0.9,85.0,45,91.625
2024-11-13,US,0.9,85.0,45,91.67481481481481
2024-11-14,US,0.9,85.0,45,91.72425925925926
2024-11-15,US,0.9,85.0,45,91.77333333333333
2024-11-16,US,0.9,85.0,45,91.82203703703703
2024-11-17,US,0.9,85.0,45,91.87037037037037
2024-11-18,US,0.9,85.0,45,91.91833333333334
2024-11-19,US,0.9,85.0,45,91.96592592592593
2024-11-20,US,0.9,85.0,45,92.01314814814815
2024-11-21,US,0.9,85.0,45,92.06
2024-11-22,US,0.9,85.0,45,92.10648148148148
2024-11-23,US,0.9,85.0,45,92.1525925925926
2024-11-24,US,0.9,85.0,45,92.19833333333334
2024-11-25,US,0.9,85.0,45,92.2437037037037
2024-11-26,US,0.9,85.0,45,92.2887037037037
2024-11-27,US,0.9,85.0,45,92.33333333333333
2024-11-28,US,0.9,85.0,45,92.37759259259259
2024-11-29,US,0.9,85.0,45,92.42148148148148
2024-11-30,US,0.9,85.0,45,92.465
2024-12-01,US,0.9,85.0,45,92.50814814814815
2024-12-02,US,0.9,85.0,45,92.55092592592592
2024-12-03,US,0.9,85.0,45,92.59333333333333
2024-12-04,US,0.9,85.0,45,92.63537037037037
2024-12-05,US,0.9,85.0,45,92.67703703703704
2024-12-06,US,0.9,85.0,45,92.71833333333333
2024-12-07,US,0.9,85.0,45,92.75925925925925
2024-12-08,US,0.9,85.0,45,92.79981481481481
2024-12-09,US,0.9,85.0,45,92.84
2024-12-10,US,0.9,85.0,45,92.87981481481482
2024-12-11,US,0.9,85.0,45,92.91925925925926
2024-12-12,US,0.9,85.0,45,92.95833333333333
2024-12-13,US,0.9,85.0,45,92.99703703703703
2024-12-14,US,0.9,85.0,45,93.03537037037037
2024-12-15,US,0.9,85.0,45,93.07333333333334
2024-12-16,US,0.9,85.0,45,93.11092592592593
2024-12-17,US,0.9,85.0,45,93.14814814814815
2024-12-18,US,0.9,85.0,45,93.185
2024-12-19,US,0.9,85.0,45,93.22148148148148
2024-12-20,US,0.9,85.0,45,93.25759259259259
2024-12-21,US,0.9,85.0,45,93.29333333333334
2024-12-22,US,0.9,85.0,45,93.32870370370371
2024-12-23,US,0.9,85.0,45,93.3637037037037
2024-12-24,US,0.9,85.0,45,93.39833333333334
2024-12-25,US,0.9,85.0,45,93.4325925925926
2024-12-26,US,0.9,85.0,45,93.46648148148148
2024-12-27,US,0.9,85.0,45,93.5
2024-12-28,US,0.9,85.0,45,93.53314814814814
2024-12-29,US,0.9,85.0,45,93.56592592592592
2024-12-30,US,0.9,85.0,45,93.59833333333333
2024-12-31,US,0.9,85.0,45,93.63037037037037
2025-01-01,US,0.9,85.0,45,93.66203703703704
2025-01-02,US,0.9,85.0,45,93.69333333333333
2025-01-03,US,0.9,85.0,45,93.72425925925926
2025-01-04,US,0.9,85.0,45,93.75481481481482
2025-01-05,US,0.9,85.0,45,93.785
2025-01-06,US,0.9,85.0,45,93.81481481481481
2025-01-07,US,0.9,85.0,45,93.84425925925926
2025-01-08,US,0.9,85.0,45,93.87333333333333
2025-01-09,US,0.9,85.0,45,93.90203703703703
2025-01-10,US,0.9,85.0,45,93.93037037037037
2025-01-11,US,0.9,85.0,45,93.95833333333333
2025-01-12,US,0.9,85.0,45,93.98592592592593
2025-01-13,US,0.9,85.0,45,94.01314814814815
2025-01-14,US,0.9,85.0,45,94.04
2025-01-15,US,0.9,85.0,45,94.06648148148147
2025-01-16,US,0.9,85.0,45,94.0925925925926
2025-01-17,US,0.9,85.0,45,94.11833333333334
2025-01-18,US,0.9,85.0,45,94.14370370370371
2025-01-19,US,0.9,85.0,45,94.1687037037037
2025-01-20,US,0.9,85.0,45,94.19333333333333
2025-01-21,US,0.9,85.0,45,94.2175925925926
2025-01-22,US,0.9,85.0,45,94.24148148148149
2025-01-23,US,0.9,85.0,45,94.265
2025-01-24,US,0.9,85.0,45,94.28814814814815
2025-01-25,US,0.9,85.0,45,94.31092592592593
2025-01-26,US,0.9,85.0,45,94.33333333333333
2025-01-27,US,0.9,85.0,45,94.35537037037037
2025-01-28,US,0.9,85.0,45,94.37703703703704
2025-01-29,US,0.9,85.0,45,94.39833333333334
2025-01-30,US,0.9,85.0,45,94.41925925925926
2025-01-31,US,0.9,85.0,45,94.43981481481481
2025-02-01,US,0.9,85.0,45,94.46
2025-02-02,US,0.9,85.0,45,94.47981481481482
2025-02-03,US,0.9,85.0,45,94.49925925925926
2025-02-04,US,0.9,85.0,45,94.51833333333333
2025-02-05,US,0.9,85.0,45,94.53703703703704
2025-02-06,US,0.9,85.0,45,94.55537037037037
2025-02-07,US,0.9,85.0,45,94.57333333333334
2023-02-08,UK,0.85,82.0,40,94.0
2023-02-09,UK,0.85,82.0,40,94.0
2023-02-10,UK,0.85,82.0,40,94.0
2023-02-11,UK,0.85,82.0,40,94.0
2023-02-12,UK,0.85,82.0,40,94.0
2023-02-13,UK,0.85,82.0,40,94.0
2023-02-14,UK,0.85,82.0,40,94.0
2023-02-15,UK,0.85,82.0,40,94.0
2023-02-16,UK,0.85,82.0,40,94.0
2023-02-17,UK,0.85,82.0,40,94.0
2023-02-18,UK,0.85,82.0,40,94.0
2023-02-19,UK,0.85,82.0,40,94.0
2023-02-20,UK,0.85,82.0,40,94.0
2023-02-21,UK,0.85,82.0,40,94.0
2023-02-22,UK,0.85,82.0,40,94.0
2023-02-23,UK,0.85,82.0,40,94.0
2023-02-24,UK,0.85,82.0,40,94.0
2023-02-25,UK,0.85,82.0,40,94.0
2023-02-26,UK,0.85,82.0,40,94.0
2023-02-27,UK,0.85,82.0,40,94.0
2023-02-28,UK,0.85,82.0,40,94.0
2023-03-01,UK,0.85,82.0,40,94.0
2023-03-02,UK,0.85,82.0,40,94.0
2023-03-03,UK,0.85,82.0,40,94.0
2023-03-04,UK,0.85,82.0,40,94.0
2023-03-05,UK,0.85,82.0,40,94.0
2023-03-06,UK,0.85,82.0,40,94.0
2023-03-07,UK,0.85,82.0,40,94.0
2023-03-08,UK,0.85,82.0,40,94.0
2023-03-09,UK,0.85,82.0,40,94.0
2023-03-10,UK,0.85,82.0,40,94.0
2023-03-11,UK,0.85,82.0,40,94.0
2023-03-12,UK,0.85,82.0,40,94.0
2023-03-13,UK,0.85,82.0,40,94.0
2023-03-14,UK,0.85,82.0,40,94.0
2023-03-15,UK,0.85,82.0,40,94.0
2023-03-16,UK,0.85,82.0,40,94.0
2023-03-17,UK,0.85,82.0,40,94.0
2023-03-18,UK,0.85,82.0,40,94.0
2023-03-19,UK,0.85,82.0,40,94.0
2023-03-20,UK,0.85,82.0,40,94.0
2023-03-21,UK,0.85,82.0,40,94.0
2023-03-22,UK,0.85,82.0,40,94.0
2023-03-23,UK,0.85,82.0,40,94.0
2023-03-24,UK,0.85,82.0,40,94.0
2023-03-25,UK,0.85,82.0,40,94.0
2023-03-26,UK,0.85,82.0,40,94.0
2023-03-27,UK,0.85,82.0,40,94.0
2023-03-28,UK,0.85,82.0,40,94.0
2023-03-29,UK,0.85,82.0,40,94.0
2023-03-30,UK,0.85,82.0,40,94.0
2023-03-31,UK,0.85,82.0,40,94.0
2023-04-01,UK,0.85,82.0,40,94.0
2023-04-02,UK,0.85,82.0,40,94.0
2023-04-03,UK,0.85,82.0,40,94.0
2023-04-04,UK,0.85,82.0,40,94.0
2023-04-05,UK,0.85,82.0,40,94.0
2023-04-06,UK,0.85,82.0,40,94.0
2023-04-07,UK,0.85,82.0,40,94.0
2023-04-08,UK,0.85,82.0,40,94.0
2023-04-09,UK,0.85,82.0,40,94.0
2023-04-10,UK,0.85,82.0,40,94.0
2023-04-11,UK,0.85,82.0,40,94.0
2023-04-12,UK,0.85,82.0,40,94.0
2023-04-13,UK,0.85,82.0,40,94.0
2023-04-14,UK,0.85,82.0,40,94.0
2023-04-15,UK,0.85,82.0,40,94.0
2023-04-16,UK,0.85,82.0,40,94.0
2023-04-17,UK,0.85,82.0,40,94.0
2023-04-18,UK,0.85,82.0,40,94.0
2023-04-19,UK,0.85,82.0,40,94.0
2023-04-20,UK,0.85,82.0,40,94.0
2023-04-21,UK,0.85,82.0,40,94.0
2023-04-22,UK,0.85,82.0,40,94.0
2023-04-23,UK,0.85,82.0,40,94.0
2023-04-24,UK,0.85,82.0,40,94.0
2023-04-25,UK,0.85,82.0,40,94.0
2023-04-26,UK,0.85,82.0,40,94.0
2023-04-27,UK,0.85,82.0,40,94.0
2023-04-28,UK,0.85,82.0,40,94.0
2023-04-29,UK,0.85,82.0,40,94.0
2023-04-30,UK,0.85,82.0,40,94.0
2023-05-01,UK,0.85,82.0,40,94.0
2023-05-02,UK,0.85,82.0,40,94.0
2023-05-03,UK,0.85,82.0,40,94.0
2023-05-04,UK,0.85,82.0,40,94.0
2023-05-05,UK,0.85,82.0,40,94.0
2023-05-06,UK,0.85,82.0,40,94.0
2023-05-07,UK,0.85,82.0,40,94.0
2023-05-08,UK,0.85,82.0,40,94.0
2023-05-09,UK,0.85,82.0,40,94.0
2023-05-10,UK,0.85,82.0,40,94.0
2023-05-11,UK,0.85,82.0,40,94.0
2023-05-12,UK,0.85,82.0,40,94.0
2023-05-13,UK,0.85,82.0,40,94.0
2023-05-14,UK,0.85,82.0,40,94.0
2023-05-15,UK,0.85,82.0,40,94.0
2023-05-16,UK,0.85,82.0,40,94.0
2023-05-17,UK,0.85,82.0,40,94.0
2023-05-18,UK,0.85,82.0,40,94.0
2023-05-19,UK,0.85,82.0,40,94.0
2023-05-20,UK,0.85,82.0,40,94.0
2023-05-21,UK,0.85,82.0,40,94.0
2023-05-22,UK,0.85,82.0,40,94.0
2023-05-23,UK,0.85,82.0,40,94.0
2023-05-24,UK,0.85,82.0,40,94.0
2023-05-25,UK,0.85,82.0,40,94.0
2023-05-26,UK,0.85,82.0,40,94.0
2023-05-27,UK,0.85,82.0,40,94.0
2023-05-28,UK,0.85,82.0,40,94.0
2023-05-29,UK,0.85,82.0,40,94.0
2023-05-30,UK,0.85,82.0,40,94.0
2023-05-31,UK,0.85,82.0,40,94.0
2023-06-01,UK,0.85,82.0,40,94.0
2023-06-02,UK,0.85,82.0,40,86.0
2023-06-03,UK,0.85,82.0,40,86.08864197530865
2023-06-04,UK,0.85,82.0,40,86.17679012345678
2023-06-05,UK,0.85,82.0,40,86.26444444444445
2023-06-06,UK,0.85,82.0,40,86.3516049382716
2023-06-07,UK,0.85,82.0,40,86.43827160493828
2023-06-08,UK,0.85,82.0,40,86.52444444444444
2023-06-09,UK,0.85,82.0,40,86.61012345679012
2023-06-10,UK,0.85,82.0,40,86.6953086419753
2023-06-11,UK,0.85,82.0,40,86.78
2023-06-12,UK,0.85,82.0,40,86.8641975308642
2023-06-13,UK,0.85,82.0,40,86.9479012345679
2023-06-14,UK,0.85,82.0,40,87.03111111111112
2023-06-15,UK,0.85,82.0,40,87.11382716049383
2023-06-16,UK,0.85,82.0,40,87.19604938271605
2023-06-17,UK,0.85,82.0,40,87.27777777777777
2023-06-18,UK,0.85,82.0,40,87.35901234567902
2023-06-19,UK,0.85,82.0,40,87.43975308641976
2023-06-20,UK,0.85,82.0,40,87.52
2023-06-21,UK,0.85,82.0,40,87.59975308641975
2023-06-22,UK,0.85,82.0,40,87.67901234567901
2023-06-23,UK,0.85,82.0,40,87.75777777777778
2023-06-24,UK,0.85,82.0,40,87.83604938271606
2023-06-25,UK,0.85,82.0,40,87.91382716049382
2023-06-26,UK,0.85,82.0,40,87.99111111111111
2023-06-27,UK,0.85,82.0,40,88.0679012345679
2023-06-28,UK,0.85,82.0,40,88.14419753086419
2023-06-29,UK,0.85,82.0,40,88.22
2023-06-30,UK,0.85,82.0,40,88.29530864197531
2023-07-01,UK,0.85,82.0,40,88.37012345679013
2023-07-02,UK,0.85,82.0,40,88.44444444444444
2023-07-03,UK,0.85,82.0,40,88.51827160493828
2023-07-04,UK,0.85,82.0,40,88.5916049382716
2023-07-05,UK,0.85,82.0,40,88.66444444444444
2023-07-06,UK,0.85,82.0,40,88.73679012345679
2023-07-07,UK,0.85,82.0,40,88.80864197530865
2023-07-08,UK,0.85,82.0,40,88.88
2023-07-09,UK,0.85,82.0,40,88.95086419753086
2023-07-10,UK,0.85,82.0,40,89.02123456790123
2023-07-11,UK,0.85,82.0,40,89.0911111111111
2023-07-12,UK,0.85,82.0,40,89.1604938271605
2023-07-13,UK,0.85,82.0,40,89.22938271604939
2023-07-14,UK,0.85,82.0,40,89.29777777777778
2023-07-15,UK,0.85,82.0,40,89.36567901234568
2023-07-16,UK,0.85,82.0,40,89.43308641975308
2023-07-17,UK,0.85,82.0,40,89.5
2023-07-18,UK,0.85,82.0,40,89.56641975308642
2023-07-19,UK,0.85,82.0,40,89.63234567901235
2023-07-20,UK,0.85,82.0,40,89.69777777777777
2023-07-21,UK,0.85,82.0,40,89.76271604938272
2023-07-22,UK,0.85,82.0,40,89.82716049382717
2023-07-23,UK,0.85,82.0,40,89.89111111111112
2023-07-24,UK,0.85,82.0,40,89.95456790123457
2023-07-25,UK,0.85,82.0,40,90.01753086419752
2023-07-26,UK,0.85,82.0,40,90.08
2023-07-27,UK,0.85,82.0,40,90.14197530864197
2023-07-28,UK,0.85,82.0,40,90.20345679012345
2023-07-29,UK,0.85,82.0,40,90.26444444444445
2023-07-30,UK,0.85,82.0,40,90.32493827160494
2023-07-31,UK,0.85,82.0,40,90.38493827160494
2023-08-01,UK,0.85,82.0,40,90.44444444444444
2023-08-02,UK,0.85,82.0,40,90.50345679012345
2023-08-03,UK,0.85,82.0,40,90.56197530864198
2023-08-04,UK,0.85,82.0,40,90.62
2023-08-05,UK,0.85,82.0,40,90.67753086419754
2023-08-06,UK,0.85,82.0,40,90.73456790123457
2023-08-07,UK,0.85,82.0,40,90.7911111111111
2023-08-08,UK,0.85,82.0,40,90.84716049382716
2023-08-09,UK,0.85,82.0,40,90.90271604938272
2023-08-10,UK,0.85,82.0,40,90.95777777777778
2023-08-11,UK,0.85,82.0,40,91.01234567901234
2023-08-12,UK,0.85,82.0,40,91.06641975308642
2023-08-13,UK,0.85,82.0,40,91.12
2023-08-14,UK,0.85,82.0,40,91.17308641975309
2023-08-15,UK,0.85,82.0,40,91.22567901234568
2023-08-16,UK,0.85,82.0,40,91.27777777777777
2023-08-17,UK,0.85,82.0,40,91.32938271604938
2023-08-18,UK,0.85,82.0,40,91.38049382716049
2023-08-19,UK,0.85,82.0,40,91.43111111111111
2023-08-20,UK,0.85,82.0,40,91.48123456790124
2023-08-21,UK,0.85,82.0,40,91.53086419753086
2023-08-22,UK,0.85,82.0,40,91.58
2023-08-23,UK,0.85,82.0,40,91.62864197530864
2023-08-24,UK,0.85,82.0,40,91.6767901234568
2023-08-25,UK,0.85,82.0,40,91.72444444444444
2023-08-26,UK,0.85,82.0,40,91.77160493827161
2023-08-27,UK,0.85,82.0,40,91.81827160493827
2023-08-28,UK,0.85,82.0,40,91.86444444444444
2023-08-29,UK,0.85,82.0,40,91.91012345679012
2023-08-30,UK,0.85,82.0,40,91.95530864197531
2023-08-31,UK,0.85,82.0,40,92.0
2023-09-01,UK,0.85,82.0,40,92.0441975308642
2023-09-02,UK,0.85,82.0,40,92.0879012345679
2023-09-03,UK,0.85,82.0,40,92.13111111111111
2023-09-04,UK,0.85,82.0,40,92.17382716049383
2023-09-05,UK,0.85,82.0,40,92.21604938271605
2023-09-06,UK,0.85,82.0,40,92.25777777777778
2023-09-07,UK,0.85,82.0,40,92.29901234567902
2023-09-08,UK,0.85,82.0,40,92.33975308641975
2023-09-09,UK,0.85,82.0,40,92.38
2023-09-10,UK,0.85,82.0,40,92.41975308641975
2023-09-11,UK,0.85,82.0,40,92.45901234567901
2023-09-12,UK,0.85,82.0,40,92.49777777777778
2023-09-13,UK,0.85,82.0,40,92.53604938271604
2023-09-14,UK,0.85,82.0,40,92.57382716049382
2023-09-15,UK,0.85,82.0,40,92.61111111111111
2023-09-16,UK,0.85,82.0,40,92.6479012345679
2023-09-17,UK,0.85,82.0,40,92.6841975308642
2023-09-18,UK,0.85,82.0,40,92.72
2023-09-19,UK,0.85,82.0,40,92.7553086419753
2023-09-20,UK,0.85,82.0,40,92.79012345679013
2023-09-21,UK,0.85,82.0,40,92.82444444444444
2023-09-22,UK,0.85,82.0,40,92.85827160493827
2023-09-23,UK,0.85,82.0,40,92.8916049382716
2023-09-24,UK,0.85,82.0,40,92.92444444444445
2023-09-25,UK,0.85,82.0,40,92.95679012345678
2023-09-26,UK,0.85,82.0,40,92.98864197530864
2023-09-27,UK,0.85,82.0,40,93.02
2023-09-28,UK,0.85,82.0,40,93.05086419753087
2023-09-29,UK,0.85,82.0,40,93.08123456790123
2023-09-30,UK,0.85,82.0,40,93.11111111111111
2023-10-01,UK,0.85,82.0,40,93.1404938271605
2023-10-02,UK,0.85,82.0,40,93.16938271604938
2023-10-03,UK,0.85,82.0,40,93.19777777777777
2023-10-04,UK,0.85,82.0,40,93.22567901234568
2023-10-05,UK,0.85,82.0,40,93.25308641975309
2023-10-06,UK,0.85,82.0,40,93.28
2023-10-07,UK,0.85,82.0,40,93.30641975308642
2023-10-08,UK,0.85,82.0,40,93.33234567901235
2023-10-09,UK,0.85,82.0,40,93.35777777777778
2023-10-10,UK,0.85,82.0,40,93.38271604938272
2023-10-11,UK,0.85,82.0,40,93.40716049382716
2023-10-12,UK,0.85,82.0,40,93.43111111111111
2023-10-13,UK,0.85,82.0,40,93.45456790123457
2023-10-14,UK,0.85,82.0,40,93.47753086419753
2023-10-15,UK,0.85,82.0,40,93.5
2023-10-16,UK,0.85,82.0,40,93.52197530864197
2023-10-17,UK,0.85,82.0,40,93.54345679012346
2023-10-18,UK,0.85,82.0,40,93.56444444444445
2023-10-19,UK,0.85,82.0,40,93.58493827160494
2023-10-20,UK,0.85,82.0,40,93.60493827160494
2023-10-21,UK,0.85,82.0,40,93.62444444444445
2023-10-22,UK,0.85,82.0,40,93.64345679012345
2023-10-23,UK,0.85,82.0,40,93.66197530864197
2023-10-24,UK,0.85,82.0,40,93.68
2023-10-25,UK,0.85,82.0,40,93.69753086419753
2023-10-26,UK,0.85,82.0,40,93.71456790123457
2023-10-27,UK,0.85,82.0,40,93.7311111111111
2023-10-28,UK,0.85,82.0,40,93.74716049382717
2023-10-29,UK,0.85,82.0,40,93.76271604938272
2023-10-30,UK,0.85,82.0,40,93.77777777777777
2023-10-31,UK,0.85,82.0,40,93.79234567901234
2023-11-01,UK,0.85,82.0,40,93.80641975308642
2023-11-02,UK,0.85,82.0,40,93.82
2023-11-03,UK,0.85,82.0,40,93.83308641975309
2023-11-04,UK,0.85,82.0,40,93.84567901234568
2023-11-05,UK,0.85,82.0,40,93.85777777777778
2023-11-06,UK,0.85,82.0,40,93.86938271604939
2023-11-07,UK,0.85,82.0,40,93.88049382716049
2023-11-08,UK,0.85,82.0,40,93.89111111111112
2023-11-09,UK,0.85,82.0,40,93.90123456790124
2023-11-10,UK,0.85,82.0,40,93.91086419753087
2023-11-11,UK,0.85,82.0,40,93.92
2023-11-12,UK,0.85,82.0,40,93.92864197530864
2023-11-13,UK,0.85,82.0,40,93.93679012345679
2023-11-14,UK,0.85,82.0,40,93.94444444444444
2023-11-15,UK,0.85,82.0,40,93.9516049382716
2023-11-16,UK,0.85,82.0,40,93.95827160493828
2023-11-17,UK,0.85,82.0,40,93.96444444444444
2023-11-18,UK,0.85,82.0,40,93.97012345679012
2023-11-19,UK,0.85,82.0,40,93.9753086419753
2023-11-20,UK,0.85,82.0,40,93.98
2023-11-21,UK,0.85,82.0,40,93.9841975308642
2023-11-22,UK,0.85,82.0,40,93.9879012345679
2023-11-23,UK,0.85,82.0,40,93.99111111111111
2023-11-24,UK,0.85,82.0,40,93.99382716049382
2023-11-25,UK,0.85,82.0,40,93.99604938271605
2023-11-26,UK,0.85,82.0,40,93.99777777777778
2023-11-27,UK,0.85,82.0,40,93.999012345679
2023-11-28,UK,0.85,82.0,40,93.99975308641976
2023-11-29,UK,0.85,82.0,40,94.0
2023-11-30,UK,0.85,82.0,40,94.0
2023-12-01,UK,0.85,82.0,40,94.0
2023-12-02,UK,0.85,82.0,40,94.0
2023-12-03,UK,0.85,82.0,40,94.0
2023-12-04,UK,0.85,82.0,40,94.0
2023-12-05,UK,0.85,82.0,40,94.0
2023-12-06,UK,0.85,82.0,40,94.0
2023-12-07,UK,0.85,82.0,40,94.0
2023-12-08,UK,0.85,82.0,40,94.0
2023-12-09,UK,0.85,82.0,40,94.0
2023-12-10,UK,0.85,82.0,40,94.0
2023-12-11,UK,0.85,82.0,40,94.0
2023-12-12,UK,0.85,82.0,40,94.0
2023-12-13,UK,0.85,82.0,40,94.0
2023-12-14,UK,0.85,82.0,40,94.0
2023-12-15,UK,0.85,82.0,40,94.0
2023-12-16,UK,0.85,82.0,40,94.0
2023-12-17,UK,0.85,82.0,40,94.0
2023-12-18,UK,0.85,82.0,40,94.0
2023-12-19,UK,0.85,82.0,40,94.0
2023-12-20,UK,0.85,82.0,40,94.0
2023-12-21,UK,0.85,82.0,40,94.0
2023-12-22,UK,0.85,82.0,40,94.0
2023-12-23,UK,0.85,82.0,40,94.0
2023-12-24,UK,0.85,82.0,40,94.0
2023-12-25,UK,0.85,82.0,40,94.0
2023-12-26,UK,0.85,82.0,40,94.0
2023-12-27,UK,0.85,82.0,40,94.0
2023-12-28,UK,0.85,82.0,40,94.0
2023-12-29,UK,0.85,82.0,40,94.0
2023-12-30,UK,0.85,82.0,40,94.0
2023-12-31,UK,0.85,82.0,40,94.0
2024-01-01,UK,0.85,82.0,40,94.0
2024-01-02,UK,0.85,82.0,40,94.0
2024-01-03,UK,0.85,82.0,40,94.0
2024-01-04,UK,0.85,82.0,40,94.0
2024-01-05,UK,0.85,82.0,40,94.0
2024-01-06,UK,0.85,82.0,40,94.0
2024-01-07,UK,0.85,82.0,40,94.0
2024-01-08,UK,0.85,82.0,40,94.0
2024-01-09,UK,0.85,82.0,40,94.0
2024-01-10,UK,0.85,82.0,40,94.0
2024-01-11,UK,0.85,82.0,40,94.0
2024-01-12,UK,0.85,82.0,40,94.0
2024-01-13,UK,0.85,82.0,40,94.0
2024-01-14,UK,0.85,82.0,40,94.0
2024-01-15,UK,0.85,82.0,40,94.0
2024-01-16,UK,0.85,82.0,40,94.0
2024-01-17,UK,0.85,82.0,40,94.0
2024-01-18,UK,0.85,82.0,40,94.0
2024-01-19,UK,0.85,82.0,40,94.0
2024-01-20,UK,0.85,82.0,40,94.0
2024-01-21,UK,0.85,82.0,40,94.0
2024-01-22,UK,0.85,82.0,40,94.0
2024-01-23,UK,0.85,82.0,40,94.0
2024-01-24,UK,0.85,82.0,40,94.0
2024-01-25,UK,0.85,82.0,40,94.0
2024-01-26,UK,0.85,82.0,40,94.0
2024-01-27,UK,0.85,82.0,40,94.0
2024-01-28,UK,0.85,82.0,40,94.0
2024-01-29,UK,0.85,82.0,40,94.0
2024-01-30,UK,0.85,82.0,40,94.0
2024-01-31,UK,0.85,82.0,40,94.0
2024-02-01,UK,0.85,82.0,40,94.0
2024-02-02,UK,0.85,82.0,40,94.0
2024-02-03,UK,0.85,82.0,40,94.0
2024-02-04,UK,0.85,82.0,40,94.0
2024-02-05,UK,0.85,82.0,40,94.0
2024-02-06,UK,0.85,82.0,40,94.0
2024-02-07,UK,0.85,82.0,40,94.0
2024-02-08,UK,0.85,82.0,40,94.0
2024-02-09,UK,0.85,82.0,40,94.0
2024-02-10,UK,0.85,82.0,40,94.0
2024-02-11,UK,0.85,82.0,40,94.0
2024-02-12,UK,0.85,82.0,40,94.0
2024-02-13,UK,0.85,82.0,40,94.0
2024-02-14,UK,0.85,82.0,40,94.0
2024-02-15,UK,0.85,82.0,40,94.0
2024-02-16,UK,0.85,82.0,40,94.0
2024-02-17,UK,0.85,82.0,40,94.0
2024-02-18,UK,0.85,82.0,40,94.0
2024-02-19,UK,0.85,82.0,40,94.0
2024-02-20,UK,0.85,82.0,40,94.0
2024-02-21,UK,0.85,82.0,40,94.0
2024-02-22,UK,0.85,82.0,40,94.0
2024-02-23,UK,0.85,82.0,40,94.0
2024-02-24,UK,0.85,82.0,40,94.0
2024-02-25,UK,0.85,82.0,40,94.0
2024-02-26,UK,0.85,82.0,40,94.0
2024-02-27,UK,0.85,82.0,40,94.0
2024-02-28,UK,0.85,82.0,40,94.0
2024-02-29,UK,0.85,82.0,40,94.0
